date,day_of_week,is_weekend,month,day_of_year,academic_phase,is_holiday,avg_temp_c,max_temp_c,rainfall_mm,cloud_cover,power_cut_hours,occupancy_total,hostellers_present,day_scholars_present,electricity_kwh,diesel_l,water_l,waste_kg,lpg_kg,solar_kwh_generated,carbon_kg,carbon_kg_next_day
2024-04-07,6,1,4,98,even_sem_classes,0,23.1,29.2,0.0,0.14,0.73,3875,3060,410,7648.4,22.4,486914.1,919.1,59.67,869.9,7025.3,9515.2
2024-04-08,0,0,4,99,even_sem_classes,0,23.3,29.8,0.0,0.01,0.77,7557,3298,3854,9910.1,29.3,633861.2,1827.0,87.23,964.7,9515.2,9919.9
2024-04-09,1,0,4,100,even_sem_classes,0,24.2,31.0,0.0,0.16,0.67,7557,3298,3854,9874.2,25.5,626581.3,1821.9,85.57,855.4,9919.9,9869.5
2024-04-10,2,0,4,101,even_sem_classes,0,24.4,30.5,0.0,0.34,0.33,7557,3298,3854,9644.4,12.6,609599.3,1816.5,84.55,724.1,9869.5,10002.8
2024-04-11,3,0,4,102,even_sem_classes,0,23.0,29.1,0.0,0.14,0.25,7557,3298,3854,10033.4,9.5,582631.6,1802.4,84.59,869.9,10002.8,10115.0
2024-04-12,4,0,4,103,even_sem_classes,0,23.8,31.0,0.0,0.22,0.25,7557,3298,3854,10046.7,9.5,616777.8,1839.6,82.93,811.6,10115.0,7429.1
2024-04-13,5,1,4,104,even_sem_classes,0,24.9,32.4,0.0,0.23,0.81,3875,3060,410,7557.0,24.8,488198.2,905.6,60.79,804.3,7429.1,7273.8
2024-04-14,6,1,4,105,even_sem_classes,0,25.4,31.4,0.0,0.11,0.23,3875,3060,410,8029.1,7.1,497341.2,918.9,62.41,891.8,7273.8,9576.9
2024-04-15,0,0,4,106,even_sem_classes,0,22.7,28.5,0.0,0.19,0.53,7557,3298,3854,9861.2,20.2,638129.3,1811.3,87.93,833.5,9576.9,10124.1
2024-04-16,1,0,4,107,even_sem_classes,0,24.6,31.9,0.0,0.06,0.65,7557,3298,3854,10244.9,24.8,608004.5,1815.0,86.08,928.3,10124.1,10125.7
2024-04-17,2,0,4,108,even_sem_classes,0,24.6,29.9,0.0,0.14,0.23,7557,3298,3854,10073.9,8.8,627259.9,1842.0,86.99,869.9,10125.7,10045.6
2024-04-18,3,0,4,109,even_sem_classes,0,24.7,31.1,0.0,0.15,0.23,7557,3298,3854,10027.2,8.8,632639.4,1796.1,83.21,862.7,10045.6,10035.4
2024-04-19,4,0,4,110,even_sem_classes,0,24.7,31.8,0.0,0.11,0.24,7557,3298,3854,10065.2,9.1,608548.6,1798.3,83.24,891.8,10035.4,6800.9
2024-04-20,5,1,4,111,even_sem_exam,0,24.5,31.8,0.0,0.07,0.29,3875,3060,410,6818.2,8.9,481662.1,927.0,59.71,921.0,6800.9,6528.9
2024-04-21,6,1,4,112,even_sem_exam,0,23.9,29.8,0.0,0.04,0.21,3875,3060,410,7171.3,6.4,445723.5,919.3,62.13,942.8,6528.9,9075.0
2024-04-22,0,0,4,113,even_sem_exam,0,25.7,31.4,0.0,0.14,0.6,6915,3230,3280,9585.0,22.1,585256.2,1667.5,79.93,869.9,9075.0,9313.0
2024-04-23,1,0,4,114,even_sem_exam,0,25.2,31.8,0.0,0.26,0.24,6915,3230,3280,9341.1,8.8,587005.5,1656.7,82.1,782.5,9313.0,9349.2
2024-04-24,2,0,4,115,even_sem_exam,0,26.5,33.1,0.0,0.06,0.24,6915,3230,3280,9483.0,8.8,626128.9,1648.3,81.98,928.3,9349.2,9226.9
2024-04-25,3,0,4,116,even_sem_exam,0,25.5,32.8,0.0,0.17,0,6915,3230,3280,9269.9,0.0,543647.4,1654.3,83.46,848.1,9226.9,9106.6
2024-04-26,4,0,4,117,even_sem_exam,0,26.1,31.8,0.0,0.18,0.58,6915,3230,3280,9039.6,21.4,554468.6,1656.7,83.12,840.8,9106.6,7284.2
2024-04-27,5,1,4,118,even_sem_exam,0,25.9,32.5,0.0,0.09,0.31,3875,3060,410,7707.5,9.5,471914.2,924.8,58.24,906.4,7284.2,7063.1
2024-04-28,6,1,4,119,even_sem_exam,0,25.9,32.9,0.0,0.1,0.57,3875,3060,410,7804.8,17.5,383721.9,904.1,61.2,899.1,7063.1,9044.7
2024-04-29,0,0,4,120,even_sem_exam,0,24.9,32.8,0.0,0.31,0.53,6915,3230,3280,9288.0,19.5,599526.2,1669.8,83.74,746.0,9044.7,9268.1
2024-04-30,1,0,4,121,even_sem_exam,0,26.9,32.0,0.0,0.16,0.12,6915,3230,3280,9386.2,4.4,553852.0,1659.3,80.66,855.4,9268.1,6828.8
2024-05-01,2,0,5,122,even_sem_exam,1,24.3,31.2,0.0,0.26,0.31,3500,2890,205,7054.0,9.3,413101.1,830.6,58.03,782.5,6828.8,9290.1
2024-05-02,3,0,5,123,even_sem_exam,0,28.8,35.8,0.0,0.15,0.78,6915,3230,3280,9775.7,28.7,643246.7,1666.5,80.26,862.7,9290.1,9628.8
2024-05-03,4,0,5,124,even_sem_exam,0,27.6,34.8,0.0,0.19,0.56,6915,3230,3280,9739.6,20.6,620484.5,1664.0,81.07,833.5,9628.8,7386.8
2024-05-04,5,1,5,125,even_sem_exam,0,26.7,32.3,0.0,0.12,0.44,3875,3060,410,7736.8,13.5,469416.6,904.5,58.25,884.5,7386.8,7149.4
2024-05-05,6,1,5,126,even_sem_exam,0,28.1,34.6,0.0,0.05,0,3875,3060,410,7916.4,0.0,449425.1,934.6,64.82,935.6,7149.4,8947.8
2024-05-06,0,0,5,127,even_sem_exam,0,27.1,32.3,0.0,0.09,0.42,6915,3230,3280,9306.4,15.5,559652.0,1680.9,83.45,906.4,8947.8,9157.9
2024-05-07,1,0,5,128,even_sem_exam,0,25.6,32.2,0.0,0.13,0.17,6915,3230,3280,9244.9,6.3,610156.2,1658.3,79.85,877.2,9157.9,9412.9
2024-05-08,2,0,5,129,even_sem_exam,0,28.1,33.0,0.0,0.2,0.42,6915,3230,3280,9479.9,15.5,607167.2,1659.2,81.09,826.2,9412.9,9375.8
2024-05-09,3,0,5,130,even_sem_exam,0,26.3,32.2,0.0,0.35,0.42,6915,3230,3280,9294.0,15.5,563897.8,1655.6,78.89,716.9,9375.8,9051.0
2024-05-10,4,0,5,131,even_sem_exam,0,26.0,32.3,0.0,0.02,0.36,6915,3230,3280,9076.9,13.3,568385.9,1655.0,80.49,957.4,9051.0,7490.9
2024-05-11,5,1,5,132,even_sem_exam,0,26.8,33.2,0.0,0.29,0.79,3875,3060,410,7773.7,24.2,486347.1,945.9,61.73,760.6,7490.9,7084.1
2024-05-12,6,1,5,133,even_sem_exam,0,28.1,33.6,0.0,0.13,0.13,3875,3060,410,7686.5,4.0,484392.7,961.2,62.09,877.2,7084.1,9359.5
2024-05-13,0,0,5,134,even_sem_exam,0,27.7,35.1,0.0,0.31,0.61,6915,3230,3280,9731.5,22.5,599142.9,1674.0,80.46,746.0,9359.5,9417.9
2024-05-14,1,0,5,135,even_sem_exam,0,26.3,33.7,0.0,0.15,0.44,6915,3230,3280,9436.8,16.2,595884.9,1695.5,79.75,862.7,9417.9,9633.3
2024-05-15,2,0,5,136,even_sem_exam,0,29.1,36.3,0.0,0.2,0.69,6915,3230,3280,9676.0,25.4,626225.0,1670.4,83.3,826.2,9633.3,10086.5
2024-05-16,3,0,5,137,even_sem_classes,0,27.3,34.0,0.0,0.08,0.61,7557,3298,3854,10182.9,23.3,559991.2,1818.4,86.61,913.7,10086.5,10302.8
2024-05-17,4,0,5,138,even_sem_classes,0,27.0,33.9,0.0,0.26,0.35,7557,3298,3854,10256.0,13.3,636243.7,1827.0,85.71,782.5,10302.8,7572.4
2024-05-18,5,1,5,139,even_sem_classes,0,26.6,34.1,0.0,0.13,0,3875,3060,410,7864.5,0.0,454795.3,933.4,57.19,877.2,7572.4,7545.0
2024-05-19,6,1,5,140,even_sem_classes,0,27.9,36.5,0.0,0.02,0.64,3875,3060,410,8488.2,19.6,457659.3,882.7,60.08,957.4,7545.0,10099.8
2024-05-20,0,0,5,141,even_sem_classes,0,27.8,35.0,0.0,0.16,0.3,7557,3298,3854,10633.7,11.4,572526.9,1810.6,87.67,855.4,10099.8,10341.1
2024-05-21,1,0,5,142,even_sem_classes,0,25.9,31.7,0.0,0.24,0.42,7557,3298,3854,10347.0,16.0,637302.2,1804.2,85.25,797.0,10341.1,10506.1
2024-05-22,2,0,5,143,even_sem_classes,0,28.5,34.7,0.0,0.29,0.11,7557,3298,3854,10523.7,4.2,561031.1,1826.7,88.27,760.6,10506.1,10382.9
2024-05-23,3,0,5,144,even_sem_classes,0,27.9,33.4,0.0,0.08,0.21,7557,3298,3854,10466.5,8.0,574841.4,1818.2,86.03,913.7,10382.9,10528.8
2024-05-24,4,0,5,145,even_sem_classes,0,28.7,34.4,0.0,0.0,0.65,7557,3298,3854,10725.1,24.8,598744.9,1802.0,84.12,972.0,10528.8,8072.8
2024-05-25,5,1,5,146,even_sem_classes,0,30.5,37.1,0.0,0.14,0.83,3875,3060,410,8449.5,25.4,457717.7,919.4,60.58,869.9,8072.8,7624.8
2024-05-26,6,1,5,147,even_sem_classes,0,30.4,37.3,0.0,0.02,0.89,3875,3060,410,8400.5,27.3,460489.7,926.3,62.06,957.4,7624.8,10370.0
2024-05-27,0,0,5,148,even_sem_classes,0,29.1,35.9,0.0,0.25,0.44,7557,3298,3854,10898.7,16.8,633324.1,1814.9,85.0,789.8,10370.0,10449.1
2024-05-28,1,0,5,149,even_sem_classes,0,29.9,37.1,0.0,0.11,0.59,7557,3298,3854,10523.5,22.5,581436.2,1813.8,86.36,891.8,10449.1,10545.7
2024-05-29,2,0,5,150,even_sem_classes,0,29.2,35.0,0.0,0.28,0.59,7557,3298,3854,10509.2,22.5,627982.2,1805.0,87.6,767.9,10545.7,10532.8
2024-05-30,3,0,5,151,even_sem_classes,0,30.1,36.7,0.0,0.0,0,7557,3298,3854,10704.8,0.0,620965.3,1840.3,86.56,972.0,10532.8,11025.3
2024-05-31,4,0,5,152,even_sem_classes,0,29.6,36.8,0.0,0.18,0.23,7557,3298,3854,11253.1,8.8,640030.1,1840.8,84.44,840.8,11025.3,5942.8
2024-06-01,5,1,6,153,summer_break,0,29.4,35.8,0.0,0.23,0.56,880,510,123,6607.3,13.8,87266.1,201.4,10.19,804.3,5942.8,4908.1
2024-06-02,6,1,6,154,summer_break,0,28.6,35.0,0.0,0.14,0.19,880,510,123,6328.8,4.7,86048.9,192.0,9.32,869.9,4908.1,5182.1
2024-06-03,0,0,6,155,summer_break,0,30.2,36.8,0.0,0.18,0,880,510,123,6877.4,0.0,88915.8,226.1,10.51,840.8,5182.1,5088.6
2024-06-04,1,0,6,156,summer_break,0,29.3,37.4,0.0,0.16,0.71,880,510,123,6657.9,17.5,82190.2,212.9,11.89,855.4,5088.6,5054.1
2024-06-05,2,0,6,157,summer_break,0,30.2,36.7,0.0,0.23,0.08,880,510,123,6675.0,2.0,91556.8,178.1,11.32,804.3,5054.1,5104.6
2024-06-06,3,0,6,158,summer_break,0,30.6,37.2,0.0,0.1,1.01,880,510,123,6744.2,24.8,90184.9,198.6,12.11,899.1,5104.6,5247.2
2024-06-07,4,0,6,159,summer_break,0,30.2,38.9,0.0,0.2,0.36,880,510,123,6908.8,8.9,80537.0,212.7,10.09,826.2,5247.2,5124.4
2024-06-08,5,1,6,160,summer_break,0,29.2,35.4,13.6,0.4,0.6,880,510,123,6542.4,14.8,92638.9,206.1,9.67,680.4,5124.4,4890.9
2024-06-09,6,1,6,161,summer_break,0,29.5,36.1,0.0,0.21,0.58,880,510,123,6367.1,14.3,83990.6,208.5,11.63,818.9,4890.9,4860.7
2024-06-10,0,0,6,162,summer_break,0,31.2,38.2,0.0,0.0,0.65,880,510,123,6461.8,16.0,96302.1,248.4,11.26,972.0,4860.7,4773.5
2024-06-11,1,0,6,163,summer_break,0,30.2,38.3,0.0,0.06,0.07,880,510,123,6385.2,1.7,89635.9,220.1,12.19,928.3,4773.5,4827.1
2024-06-12,2,0,6,164,summer_break,0,29.2,35.8,0.0,0.0,0.07,880,510,123,6555.1,1.7,95259.1,198.3,11.52,972.0,4827.1,4722.3
2024-06-13,3,0,6,165,summer_break,0,30.1,36.7,0.0,0.1,0.38,880,510,123,6257.9,9.3,86248.3,230.5,10.56,899.1,4722.3,5005.6
2024-06-14,4,0,6,166,summer_break,0,31.3,37.6,0.0,0.06,0.4,880,510,123,6771.8,9.8,81421.3,196.7,8.37,928.3,5005.6,5285.5
2024-06-15,5,1,6,167,summer_break,0,32.2,38.2,0.0,0.15,1.25,880,510,123,6939.5,30.7,121865.8,212.3,8.32,862.7,5285.5,5512.0
2024-06-16,6,1,6,168,summer_break,0,31.7,39.5,7.4,0.6,0.36,880,510,123,6963.1,8.9,83108.0,203.7,11.91,534.6,5512.0,5337.4
2024-06-17,0,0,6,169,summer_break,0,30.8,38.2,7.6,0.24,0.59,880,510,123,6940.4,14.5,86566.8,191.1,7.4,797.0,5337.4,4974.3
2024-06-18,1,0,6,170,summer_break,0,30.5,37.3,0.0,0.03,0.79,880,510,123,6560.4,19.4,92091.9,210.7,8.49,950.1,4974.3,5233.2
2024-06-19,2,0,6,171,summer_break,0,32.1,37.7,0.0,0.11,0.99,880,510,123,6905.3,24.3,113232.0,218.8,11.21,891.8,5233.2,5175.5
2024-06-20,3,0,6,172,summer_break,0,30.0,35.5,11.1,0.37,0.33,880,510,123,6661.3,8.1,82669.5,209.9,9.7,702.3,5175.5,5075.7
2024-06-21,4,0,6,173,summer_break,0,31.6,36.3,0.0,0.22,0.58,880,510,123,6645.6,14.3,87670.5,191.2,9.15,811.6,5075.7,5148.7
2024-06-22,5,1,6,174,summer_break,0,31.6,38.9,0.0,0.07,0.14,880,510,123,6878.0,3.4,80222.8,216.5,10.95,921.0,5148.7,4599.7
2024-06-23,6,1,6,175,summer_break,0,30.3,37.1,0.0,0.02,1.1,880,510,123,6052.1,27.0,86064.7,200.6,11.44,957.4,4599.7,5099.4
2024-06-24,0,0,6,176,summer_break,0,31.7,36.4,0.0,0.12,0.21,880,510,123,6885.5,5.2,84841.5,207.5,8.91,884.5,5099.4,5105.5
2024-06-25,1,0,6,177,summer_break,0,30.8,38.6,0.0,0.11,0.64,880,510,123,6761.5,15.7,88993.6,203.0,9.63,891.8,5105.5,5029.4
2024-06-26,2,0,6,178,summer_break,0,29.5,36.4,0.0,0.36,0.37,880,510,123,6495.0,9.1,92615.0,196.0,10.66,709.6,5029.4,4949.1
2024-06-27,3,0,6,179,summer_break,0,32.9,39.9,0.0,0.02,0.63,880,510,123,6581.3,15.5,113364.0,219.3,10.69,957.4,4949.1,4955.9
2024-06-28,4,0,6,180,summer_break,0,31.5,37.8,0.0,0.05,0.25,880,510,123,6614.4,6.1,96161.9,226.0,10.9,935.6,4955.9,5188.2
2024-06-29,5,1,6,181,summer_break,0,32.5,40.1,0.0,0.1,0.37,880,510,123,6939.6,9.1,113673.9,192.2,10.97,899.1,5188.2,5357.8
2024-06-30,6,1,6,182,summer_break,0,32.3,38.6,0.0,0.08,0.97,880,510,123,7090.3,23.8,119790.3,199.3,10.04,913.7,5357.8,5211.7
2024-07-01,0,0,7,183,summer_break,0,33.0,40.5,0.0,0.03,0.42,880,510,123,6879.1,10.3,109633.4,230.0,11.97,950.1,5211.7,5003.0
2024-07-02,1,0,7,184,summer_break,0,29.7,34.5,0.0,0.06,0,880,510,123,6682.1,0.0,86534.8,201.1,9.6,928.3,5003.0,4624.1
2024-07-03,2,0,7,185,summer_break,0,28.5,34.6,0.0,0.24,0.36,880,510,123,6019.1,8.9,86084.4,201.8,10.47,797.0,4624.1,4927.9
2024-07-04,3,0,7,186,summer_break,0,30.8,36.5,0.0,0.17,0.08,880,510,123,6583.5,2.0,85299.9,226.7,8.23,848.1,4927.9,5321.5
2024-07-05,4,0,7,187,summer_break,0,33.3,39.8,0.0,0.02,0.32,880,510,123,7170.8,7.9,117516.0,206.0,13.03,957.4,5321.5,5132.9
2024-07-06,5,1,7,188,summer_break,0,31.8,39.2,0.0,0.3,0.5,880,510,123,6614.4,12.3,92696.3,208.5,10.19,753.3,5132.9,5237.3
2024-07-07,6,1,7,189,summer_break,0,32.8,39.9,0.0,0.05,0,880,510,123,7043.9,0.0,109163.0,190.3,10.67,935.6,5237.3,5323.9
2024-07-08,0,0,7,190,summer_break,0,33.4,39.3,0.0,0.17,0.18,880,510,123,7018.7,4.4,106119.8,203.8,12.72,848.1,5323.9,5258.3
2024-07-09,1,0,7,191,summer_break,0,31.9,39.3,0.0,0.08,0,880,510,123,6977.4,0.0,84218.5,223.1,10.2,913.7,5258.3,5445.8
2024-07-10,2,0,7,192,summer_break,0,35.6,42.5,0.0,0.22,0.15,880,510,123,7129.7,3.7,122279.0,227.7,8.55,811.6,5445.8,5506.8
2024-07-11,3,0,7,193,summer_break,0,32.3,38.1,3.2,0.29,0.51,880,510,123,7119.2,12.5,121133.8,208.0,10.19,760.6,5506.8,5294.3
2024-07-12,4,0,7,194,summer_break,0,33.1,39.9,0.0,0.0,0.42,880,510,123,7011.8,10.3,110375.9,213.1,11.68,972.0,5294.3,5692.7
2024-07-13,5,1,7,195,summer_break,0,35.0,41.4,0.0,0.03,0.86,880,510,123,7619.6,21.1,123291.1,179.4,10.07,950.1,5692.7,5228.3
2024-07-14,6,1,7,196,summer_break,0,32.2,38.5,0.0,0.04,0.45,880,510,123,6861.4,11.1,125377.1,201.8,9.9,942.8,5228.3,5137.6
2024-07-15,0,0,7,197,summer_break,0,32.5,38.8,0.0,0.16,0.34,880,510,123,6747.6,8.4,112756.7,205.1,11.46,855.4,5137.6,5288.9
2024-07-16,1,0,7,198,summer_break,0,32.2,38.9,0.0,0.23,0.34,880,510,123,6904.0,8.4,120008.7,220.9,12.51,804.3,5288.9,5372.4
2024-07-17,2,0,7,199,summer_break,0,33.0,39.0,0.0,0.14,0.41,880,510,123,7090.7,10.1,115884.0,199.5,10.45,869.9,5372.4,5464.9
2024-07-18,3,0,7,200,summer_break,0,33.3,39.3,0.0,0.09,0.71,880,510,123,7204.7,17.5,115985.7,204.9,11.92,906.4,5464.9,5236.5
2024-07-19,4,0,7,201,summer_break,0,33.3,40.3,0.0,0.27,0.72,880,510,123,6731.4,17.7,113459.3,202.5,11.4,775.2,5236.5,4935.7
2024-07-20,5,1,7,202,summer_break,0,31.4,37.4,0.0,0.04,0.49,880,510,123,6502.0,12.0,92218.5,231.4,11.9,942.8,4935.7,5258.1
2024-07-21,6,1,7,203,summer_break,0,32.4,37.8,0.0,0.19,0.27,880,510,123,6927.7,6.6,119146.5,240.6,7.97,833.5,5258.1,4867.1
2024-07-22,0,0,7,204,summer_break,0,31.4,37.0,0.0,0.25,0.23,880,510,123,6306.5,5.7,85812.1,212.3,9.05,789.8,4867.1,5252.7
2024-07-23,1,0,7,205,summer_break,0,33.3,39.3,0.0,0.16,0.36,880,510,123,6953.6,8.9,125866.6,227.9,10.81,855.4,5252.7,5226.7
2024-07-24,2,0,7,206,summer_break,0,32.2,37.9,0.0,0.01,0.23,880,510,123,6996.8,5.7,111880.6,198.2,11.88,964.7,5226.7,5209.9
2024-07-25,3,0,7,207,summer_break,0,33.0,38.7,0.0,0.3,0.55,880,510,123,6750.4,13.5,118945.8,192.9,10.62,753.3,5209.9,5540.2
2024-07-26,4,0,7,208,summer_break,0,34.8,43.0,0.0,0.26,0.08,880,510,123,7265.9,2.0,109978.7,215.6,10.84,782.5,5540.2,5281.0
2024-07-27,5,1,7,209,summer_break,0,32.6,39.4,7.5,0.4,0.01,880,510,123,6736.1,0.2,121957.2,207.7,9.88,680.4,5281.0,5474.7
2024-07-28,6,1,7,210,summer_break,0,34.2,39.2,0.0,0.15,0.48,880,510,123,7229.8,11.8,119892.5,196.6,10.14,862.7,5474.7,5432.8
2024-07-29,0,0,7,211,summer_break,0,32.7,38.9,0.0,0.1,0.84,880,510,123,7097.0,20.7,114645.9,226.2,9.87,899.1,5432.8,5808.7
2024-07-30,1,0,7,212,summer_break,0,34.3,40.7,22.1,0.72,0.35,880,510,123,7233.8,8.6,115695.1,225.0,9.96,447.1,5808.7,5145.2
2024-07-31,2,0,7,213,summer_break,0,33.2,39.3,0.0,0.0,0.87,880,510,123,6671.8,21.4,118082.3,234.4,9.39,972.0,5145.2,10245.4
2024-08-01,3,0,8,214,odd_sem_classes,0,34.0,39.9,0.0,0.22,0.3,7557,3298,3854,11172.8,11.4,845504.0,1827.4,88.34,811.6,10245.4,11164.0
2024-08-02,4,0,8,215,odd_sem_classes,0,32.4,40.5,0.0,0.43,0.56,7557,3298,3854,11217.1,21.3,896048.4,1816.0,84.18,658.5,11164.0,8642.5
2024-08-03,5,1,8,216,odd_sem_classes,0,33.5,40.3,0.0,0.15,0.19,3875,3060,410,9128.3,5.8,632578.5,910.2,59.76,862.7,8642.5,8282.2
2024-08-04,6,1,8,217,odd_sem_classes,0,33.7,39.2,0.0,0.14,0.36,3875,3060,410,9146.1,11.0,589955.8,918.0,61.23,869.9,8282.2,10948.0
2024-08-05,0,0,8,218,odd_sem_classes,0,32.8,38.5,0.0,0.15,0,7557,3298,3854,11663.3,0.0,771043.7,1803.9,87.09,862.7,10948.0,11247.6
2024-08-06,1,0,8,219,odd_sem_classes,0,34.3,40.6,0.0,0.1,1.34,7557,3298,3854,11364.2,51.1,838400.3,1797.2,88.56,899.1,11247.6,11316.4
2024-08-07,2,0,8,220,odd_sem_classes,0,34.6,41.8,0.0,0.21,0.6,7557,3298,3854,11450.9,22.9,780474.4,1793.7,85.6,818.9,11316.4,11272.8
2024-08-08,3,0,8,221,odd_sem_classes,0,33.8,39.5,0.0,0.29,0.14,7557,3298,3854,11337.0,5.3,825622.5,1798.1,88.39,760.6,11272.8,10927.3
2024-08-09,4,0,8,222,odd_sem_classes,0,33.0,39.4,0.0,0.18,0.48,7557,3298,3854,10886.2,18.3,816418.8,1811.6,84.89,840.8,10927.3,8540.0
2024-08-10,5,1,8,223,odd_sem_classes,0,33.6,42.4,0.0,0.25,0.3,3875,3060,410,8893.0,9.2,654395.7,938.8,61.32,789.8,8540.0,8204.7
2024-08-11,6,1,8,224,odd_sem_classes,0,32.8,39.7,0.0,0.21,0.63,3875,3060,410,8913.9,19.3,641315.7,947.9,61.55,818.9,8204.7,10806.6
2024-08-12,0,0,8,225,odd_sem_classes,0,34.5,41.2,0.0,0.08,0,7557,3298,3854,11495.5,0.0,854637.0,1803.2,86.51,913.7,10806.6,11216.9
2024-08-13,1,0,8,226,odd_sem_classes,0,33.8,40.7,0.0,0.13,0.99,7557,3298,3854,11341.5,37.7,833409.4,1829.8,85.12,877.2,11216.9,11045.1
2024-08-14,2,0,8,227,odd_sem_classes,0,32.9,39.4,0.0,0.06,0.49,7557,3298,3854,11117.0,18.7,850745.4,1826.8,85.0,928.3,11045.1,8282.1
2024-08-15,3,0,8,228,odd_sem_classes,1,35.2,41.7,0.0,0.03,0.39,3500,2890,205,8777.4,11.7,616410.4,864.0,59.56,950.1,8282.1,10780.0
2024-08-16,4,0,8,229,odd_sem_classes,0,33.7,39.0,0.0,0.2,0.44,7557,3298,3854,11284.1,16.8,881416.6,1803.1,87.32,826.2,10780.0,8509.5
2024-08-17,5,1,8,230,odd_sem_classes,0,33.2,41.0,0.0,0.05,0.47,3875,3060,410,9061.8,14.4,604787.7,917.7,60.96,935.6,8509.5,8102.4
2024-08-18,6,1,8,231,odd_sem_classes,0,31.7,38.1,0.0,0.02,0.24,3875,3060,410,9032.1,7.4,473349.4,947.1,59.28,957.4,8102.4,10514.9
2024-08-19,0,0,8,232,odd_sem_classes,0,31.6,38.5,0.0,0.15,0.28,7557,3298,3854,11089.3,10.7,610652.8,1823.3,86.44,862.7,10514.9,11035.0
2024-08-20,1,0,8,233,odd_sem_classes,0,33.5,41.1,0.0,0.09,0.89,7557,3298,3854,11217.2,33.9,824563.7,1806.4,86.28,906.4,11035.0,11020.1
2024-08-21,2,0,8,234,odd_sem_classes,0,33.0,38.5,0.0,0.0,1.1,7557,3298,3854,11144.8,41.9,819404.2,1802.9,82.34,972.0,11020.1,11248.9
2024-08-22,3,0,8,235,odd_sem_classes,0,34.0,39.3,0.0,0.0,0,7557,3298,3854,11596.4,0.0,834597.8,1800.5,86.1,972.0,11248.9,11401.6
2024-08-23,4,0,8,236,odd_sem_classes,0,33.8,40.4,0.0,0.05,1.18,7557,3298,3854,11559.0,45.0,825911.5,1829.8,82.34,935.6,11401.6,8868.1
2024-08-24,5,1,8,237,odd_sem_classes,0,33.5,39.6,0.0,0.11,0.8,3875,3060,410,9301.7,24.5,631133.1,951.1,62.63,891.8,8868.1,8320.8
2024-08-25,6,1,8,238,odd_sem_classes,0,32.5,39.2,0.0,0.17,0.48,3875,3060,410,9099.9,14.7,636377.5,924.8,58.38,848.1,8320.8,10349.1
2024-08-26,0,0,8,239,odd_sem_classes,0,31.4,37.6,0.0,0.08,0.8,7557,3298,3854,10846.5,30.5,542272.2,1810.2,84.18,913.7,10349.1,11002.6
2024-08-27,1,0,8,240,odd_sem_classes,0,33.4,40.7,0.0,0.01,0.46,7557,3298,3854,11294.3,17.5,903477.2,1805.8,83.86,964.7,11002.6,11248.5
2024-08-28,2,0,8,241,odd_sem_classes,0,33.5,40.7,0.0,0.11,0.14,7557,3298,3854,11495.2,5.3,847519.3,1812.0,82.06,891.8,11248.5,11090.3
2024-08-29,3,0,8,242,odd_sem_classes,0,32.7,40.0,0.0,0.2,0.37,7557,3298,3854,11087.4,14.1,869650.4,1817.3,86.62,826.2,11090.3,11412.3
2024-08-30,4,0,8,243,odd_sem_classes,0,34.8,42.2,0.0,0.06,0.85,7557,3298,3854,11660.0,32.4,827928.9,1805.5,86.62,928.3,11412.3,8658.7
2024-08-31,5,1,8,244,odd_sem_classes,0,34.9,40.6,0.0,0.09,0.23,3875,3060,410,9161.3,7.1,564659.2,924.0,55.88,906.4,8658.7,8315.9
2024-09-01,6,1,9,245,odd_sem_classes,0,34.3,41.1,0.0,0.16,0.63,3875,3060,410,9151.2,19.3,638526.5,909.2,58.42,855.4,8315.9,10770.9
2024-09-02,0,0,9,246,odd_sem_classes,0,33.6,40.4,0.0,0.11,0.55,7557,3298,3854,11300.3,21.0,868092.5,1830.7,82.49,891.8,10770.9,11213.4
2024-09-03,1,0,9,247,odd_sem_classes,0,33.6,41.3,10.1,0.42,0.56,7557,3298,3854,11189.9,21.3,899031.0,1804.8,86.04,665.8,11213.4,11216.6
2024-09-04,2,0,9,248,odd_sem_classes,0,31.4,37.1,0,0.15,0.58,7557,3298,3854,11399.4,22.1,564601.8,1825.9,88.03,862.7,11216.6,11503.5
2024-09-05,3,0,9,249,odd_sem_classes,0,32.9,38.4,0.0,0.39,0.85,7557,3298,3854,11544.3,32.4,848900.5,1789.1,84.66,687.7,11503.5,10965.0
2024-09-06,4,0,9,250,odd_sem_classes,0,32.5,39.3,0.0,0.19,0.35,7557,3298,3854,10904.6,13.3,742343.1,1826.5,86.45,833.5,10965.0,8521.6
2024-09-07,5,1,9,251,odd_sem_classes,0,33.1,40.2,0.0,0.04,0.82,3875,3060,410,8972.8,25.1,641868.3,930.4,62.45,942.8,8521.6,7986.1
2024-09-08,6,1,9,252,odd_sem_classes,0,33.8,40.9,0.0,0.08,0.55,3875,3060,410,8714.9,16.9,634410.7,950.6,59.07,913.7,7986.1,10967.5
2024-09-09,0,0,9,253,odd_sem_classes,0,32.7,40.2,5.5,0.34,0.8,7557,3298,3854,11491.3,30.5,812115.5,1816.5,84.43,724.1,10967.5,11412.5
2024-09-10,1,0,9,254,odd_sem_classes,0,33.6,40.2,5.9,0.29,0.15,7557,3298,3854,11611.7,5.7,801731.3,1811.1,86.07,760.6,11412.5,10571.0
